Gene Name,Resistance Group,Set Effect,Effect,Resistance Profile,PID Threshold,Coverage Threshold,Source
blaSHV-75_1_AM176550 ,blaSHV-75_1_AM176550 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-76_1_AM176551 ,blaSHV-76_1_AM176551 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-77_1_EF373975 ,blaSHV-77_1_EF373975 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-78_1_AM176553 ,blaSHV-78_1_AM176553 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-79_1_AM176554 ,blaSHV-79_1_AM176554 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-80_1_AM176555 ,blaSHV-80_1_AM176555 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-81_1_AM176556 ,blaSHV-81_1_AM176556 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-82_1_AM176557 ,blaSHV-82_1_AM176557 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-83_1_AM176558 ,blaSHV-83_1_AM176558 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-85_1_DQ322460 ,blaSHV-85_1_DQ322460 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-86_1_DQ328802 ,blaSHV-86_1_DQ328802 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-89_1_DQ193536 ,blaSHV-89_1_DQ193536 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-92_1_DQ836922 ,blaSHV-92_1_DQ836922 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-93_1_EF373969 ,blaSHV-93_1_EF373969 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-94_1_EF373970 ,blaSHV-94_1_EF373970 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-95_1_EF373972 ,blaSHV-95_1_EF373972 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-96_1_EF373971 ,blaSHV-96_1_EF373971 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-97_1_EF373973 ,blaSHV-97_1_EF373973 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-98_1_AM941844 ,blaSHV-98_1_AM941844 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-99_1_AM941845 ,blaSHV-99_1_AM941845 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-100_1_AM941846 ,blaSHV-100_1_AM941846 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-101_1_EU155018 ,blaSHV-101_1_EU155018 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-102_2_EU024485 ,blaSHV-102_2_EU024485 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-103_1_EU032604 ,blaSHV-103_1_EU032604 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-104_1_EU274581 ,blaSHV-104_1_EU274581 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-105_1_FJ194944 ,blaSHV-105_1_FJ194944 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-106_1_AM922307 ,blaSHV-106_1_AM922307 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-107_1_AM922308 ,blaSHV-107_1_AM922308 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-108_1_AM922309 ,blaSHV-108_1_AM922309 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-109_1_EU418913 ,blaSHV-109_1_EU418913 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-110_1_HQ877615 ,blaSHV-110_1_HQ877615 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-120_1_JF812965 ,blaSHV-120_1_JF812965 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-121_1_GQ428198 ,blaSHV-121_1_GQ428198 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-122_1_HM751103 ,blaSHV-122_1_HM751103 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-128_1_GU932590 ,blaSHV-128_1_GU932590 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-129_1_GU827715 ,blaSHV-129_1_GU827715 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-132_1_GU981741 ,blaSHV-132_1_GU981741 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-133_1_AB551737 ,blaSHV-133_1_AB551737 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-134_1_HM559945 ,blaSHV-134_1_HM559945 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-135_1_HQ637576 ,blaSHV-135_1_HQ637576 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-137_1_HQ661363 ,blaSHV-137_1_HQ661363 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-140_1_JN051143 ,blaSHV-140_1_JN051143 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-141_1_JQ388884 ,blaSHV-141_1_JQ388884 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-142_1_JQ029959 ,blaSHV-142_1_JQ029959 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-143_1_JQ341060 ,blaSHV-143_1_JQ341060 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-144_1_JQ926986 ,blaSHV-144_1_JQ926986 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-145_1_JX013655 ,blaSHV-145_1_JX013655 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-147_1_JX121114 ,blaSHV-147_1_JX121114 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-148_1_JX121115 ,blaSHV-148_1_JX121115 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-149_1_JX121116 ,blaSHV-149_1_JX121116 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-150_1_JX121117 ,blaSHV-150_1_JX121117 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-151_1_JX121118 ,blaSHV-151_1_JX121118 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-152_1_JX121119 ,blaSHV-152_1_JX121119 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-153_1_JX121120 ,blaSHV-153_1_JX121120 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-154_1_JX121121 ,blaSHV-154_1_JX121121 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-155_1_JX121122 ,blaSHV-155_1_JX121122 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-156_1_JX121123 ,blaSHV-156_1_JX121123 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-157_1_JX121124 ,blaSHV-157_1_JX121124 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-158_1_JX121125 ,blaSHV-158_1_JX121125 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-159_1_JX121126 ,blaSHV-159_1_JX121126 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-160_1_JX121127 ,blaSHV-160_1_JX121127 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-161_1_JX121128 ,blaSHV-161_1_JX121128 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-162_1_JX121129 ,blaSHV-162_1_JX121129 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-163_1_JX121130 ,blaSHV-163_1_JX121130 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-164_1_HE981194 ,blaSHV-164_1_HE981194 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-165_1_JX121131 ,blaSHV-165_1_JX121131 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-168_1_JX870080 ,blaSHV-168_1_JX870080 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-172_1_KF513177 ,blaSHV-172_1_KF513177 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-173_1_KF513178 ,blaSHV-173_1_KF513178 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-178_1_KF705209 ,blaSHV-178_1_KF705209 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaSHV-179_1_KF705208 ,blaSHV-179_1_KF705208 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-1A_4_HM749966 ,blaTEM-1A_4_HM749966 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-1B_1_JF910132 ,blaTEM-1B_1_JF910132 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-1C_5_FJ560503 ,blaTEM-1C_5_FJ560503 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-1D_83_AF188200 ,blaTEM-1D_83_AF188200 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-2_1_X54606 ,blaTEM-2_1_X54606 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-2_3_AJ251946 ,blaTEM-2_3_AJ251946 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-3_1_X64523 ,blaTEM-3_1_X64523 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-6_1_X57972 ,blaTEM-6_1_X57972 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-8_1_X65252 ,blaTEM-8_1_X65252 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-10_1_AF093512 ,blaTEM-10_1_AF093512 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-11_1_AY874537 ,blaTEM-11_1_AY874537 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-12_1_M88143 ,blaTEM-12_1_M88143 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-15_1_AM849805 ,blaTEM-15_1_AM849805 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-16_1_X65254 ,blaTEM-16_1_X65254 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-17_1_Y14574 ,blaTEM-17_1_Y14574 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-20_1_EU527189 ,blaTEM-20_1_EU527189 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-21_1_Y17582 ,blaTEM-21_1_Y17582 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-22_1_Y17583 ,blaTEM-22_1_Y17583 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-24_1_GQ293500 ,blaTEM-24_1_GQ293500 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-28_1_ECU37195 ,blaTEM-28_1_ECU37195 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-29_1_DQ269440 ,blaTEM-29_1_DQ269440 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-30_1_AJ437107 ,blaTEM-30_1_AJ437107 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-33_1_GU371926 ,blaTEM-33_1_GU371926 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-34_1_KC292503 ,blaTEM-34_1_KC292503 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-43_1_KPU95363 ,blaTEM-43_1_KPU95363 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-45_1_X95401 ,blaTEM-45_1_X95401 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-47_1_Y10279 ,blaTEM-47_1_Y10279 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-48_1_Y10280 ,blaTEM-48_1_Y10280 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-49_1_Y10281 ,blaTEM-49_1_Y10281 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-52C_2_EF141186 ,blaTEM-52C_2_EF141186 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-52B_1_AF027199 ,blaTEM-52B_1_AF027199 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-53_1_AF104441 ,blaTEM-53_1_AF104441 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-54_1_AF104442 ,blaTEM-54_1_AF104442 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-55_1_DQ286729 ,blaTEM-55_1_DQ286729 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-57_1_FJ405211 ,blaTEM-57_1_FJ405211 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-60_1_AF047171 ,blaTEM-60_1_AF047171 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-63_1_AF332513 ,blaTEM-63_1_AF332513 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-67_1_AF091113 ,blaTEM-67_1_AF091113 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-68_1_AJ239002 ,blaTEM-68_1_AJ239002 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-70_1_AF188199 ,blaTEM-70_1_AF188199 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-71_1_AF203816 ,blaTEM-71_1_AF203816 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-72_1_AF157553 ,blaTEM-72_1_AF157553 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-76_1_AF190694 ,blaTEM-76_1_AF190694 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-77_1_AF190695 ,blaTEM-77_1_AF190695 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-78_1_AF190693 ,blaTEM-78_1_AF190693 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-79_1_AF190692 ,blaTEM-79_1_AF190692 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-80_1_AF347054 ,blaTEM-80_1_AF347054 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-81_1_AF427127 ,blaTEM-81_1_AF427127 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-82_1_AF427128 ,blaTEM-82_1_AF427128 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-83_1_AF427129 ,blaTEM-83_1_AF427129 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-84_1_AF427130 ,blaTEM-84_1_AF427130 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-85_1_AJ277414 ,blaTEM-85_1_AJ277414 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-86_1_AJ277415 ,blaTEM-86_1_AJ277415 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-87_1_AF250872 ,blaTEM-87_1_AF250872 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-88_1_AY027590 ,blaTEM-88_1_AY027590 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-90_1_AF351241 ,blaTEM-90_1_AF351241 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-91_1_AB049569 ,blaTEM-91_1_AB049569 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-92_1_AF143804 ,blaTEM-92_1_AF143804 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-93_1_AJ318093 ,blaTEM-93_1_AJ318093 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-94_1_AJ318094 ,blaTEM-94_1_AJ318094 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-95_1_AJ308558 ,blaTEM-95_1_AJ308558 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-96_1_AY092401 ,blaTEM-96_1_AY092401 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-97_1_AF397067 ,blaTEM-97_1_AF397067 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-98_1_AF397068 ,blaTEM-98_1_AF397068 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-99_1_AF397066 ,blaTEM-99_1_AF397066 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-101_1_AF495873 ,blaTEM-101_1_AF495873 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-102_1_AY040093 ,blaTEM-102_1_AY040093 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-104_1_AF516719 ,blaTEM-104_1_AF516719 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-105_1_AF516720 ,blaTEM-105_1_AF516720 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-106_1_AY101578 ,blaTEM-106_1_AY101578 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-107_1_AY101764 ,blaTEM-107_1_AY101764 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-108_1_AF506748 ,blaTEM-108_1_AF506748 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-109_1_AY628175 ,blaTEM-109_1_AY628175 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-110_1_AY072920 ,blaTEM-110_1_AY072920 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-111_1_AF468003 ,blaTEM-111_1_AF468003 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-112_1_AY589493 ,blaTEM-112_1_AY589493 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-113_1_AY589494 ,blaTEM-113_1_AY589494 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-114_1_AY589495 ,blaTEM-114_1_AY589495 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-115_1_AF535127 ,blaTEM-115_1_AF535127 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-116_4_GU188444 ,blaTEM-116_4_GU188444 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-116_7_AY425988 ,blaTEM-116_7_AY425988 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-120_1_AY243512 ,blaTEM-120_1_AY243512 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-121_1_AY307374 ,blaTEM-121_1_AY307374 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-122_1_AY307100 ,blaTEM-122_1_AY307100 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-123_1_AY327539 ,blaTEM-123_1_AY327539 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-124_1_AY327540 ,blaTEM-124_1_AY327540 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-125_1_AY628176 ,blaTEM-125_1_AY628176 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-126_1_AY628199 ,blaTEM-126_1_AY628199 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-127_1_AY368236 ,blaTEM-127_1_AY368236 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-128_1_AY359287 ,blaTEM-128_1_AY359287 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-129_1_AY452662 ,blaTEM-129_1_AY452662 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-130_1_AJ866988 ,blaTEM-130_1_AJ866988 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-131_1_AY436361 ,blaTEM-131_1_AY436361 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-132_1_AY491682 ,blaTEM-132_1_AY491682 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-133_1_AY528425 ,blaTEM-133_1_AY528425 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-134_1_AY574271 ,blaTEM-134_1_AY574271 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-135_1_GQ896333 ,blaTEM-135_1_GQ896333 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-136_1_AY826417 ,blaTEM-136_1_AY826417 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-137_1_AM286274 ,blaTEM-137_1_AM286274 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-138_1_AY853593 ,blaTEM-138_1_AY853593 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-139_1_DQ072853 ,blaTEM-139_1_DQ072853 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-141_1_AY956335 ,blaTEM-141_1_AY956335 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-142_1_DQ388882 ,blaTEM-142_1_DQ388882 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-143_1_DQ075245 ,blaTEM-143_1_DQ075245 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-144_1_DQ256080 ,blaTEM-144_1_DQ256080 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-145_1_DQ105528 ,blaTEM-145_1_DQ105528 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-146_1_DQ105529 ,blaTEM-146_1_DQ105529 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-147_1_DQ279850 ,blaTEM-147_1_DQ279850 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-148_1_AM087454 ,blaTEM-148_1_AM087454 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-149_1_DQ369751 ,blaTEM-149_1_DQ369751 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-150_1_AM183304 ,blaTEM-150_1_AM183304 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-151_1_DQ834729 ,blaTEM-151_1_DQ834729 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-152_1_DQ834728 ,blaTEM-152_1_DQ834728 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-153_1_KC149518 ,blaTEM-153_1_KC149518 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-154_1_FJ807656 ,blaTEM-154_1_FJ807656 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-155_1_DQ679961 ,blaTEM-155_1_DQ679961 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-156_1_AM941159 ,blaTEM-156_1_AM941159 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-157_1_DQ909059 ,blaTEM-157_1_DQ909059 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-158_1_EF534736 ,blaTEM-158_1_EF534736 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-159_1_EF136376 ,blaTEM-159_1_EF136376 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
blaTEM-160_1_EF136377 ,blaTEM-160_1_EF136377 ,RESISTANT,RESISTANCE,"Beta-lactam",95.0,0.4,ResFinder
